ID,MET,METphi,Type_1,P1,P2,P3,P4,Type_2,P5,P6,P7,P8,Type_3,P9,P10,P11,P12,Type_4,P13,P14,P15,P16,Type_5,P17,P18,P19,P20,Type_6,P21,P22,P23,P24,Type_7,P25,P26,P27,P28,Type_8,P29,P30,P31,P32,Type_9,P33,P34,P35,P36,Type_10,P37,P38,P39,P40,Type_11,P41,P42,P43,P44,Type_12,P45,P46,P47,P48,Type_13,P49,P50,P51,P52
1572,42382.1,-3.10605,j,428897.0,89286.0,-2.25028,-0.51493,b,345849.0,87445.7,-2.05097,1.46104,b,122370.0,87298.2,-0.863065,-2.06814,j,320207.0,34217.2,-2.92632,1.12739,j,33788.5,24436.0,0.846274,2.2694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,64691.4,1.37183,b,342403.0,88284.3,-2.0311,-2.87957,j,81913.4,79490.8,-0.2443,-0.811385,j,50990.2,37357.9,0.819409,1.55858,g,49767.3,14694.4,-1.8904900000000002,-0.68124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,212340.0,2.16984,j,150626.0,139689.0,-0.24376199999999998,0.808789,b,148157.0,139107.0,-0.337961,-2.30163,j,398176.0,118498.0,-1.87828,-0.816347,j,85827.9,78326.2,0.429275,-1.06339,j,147523.0,67506.0,-1.41019,2.4029,j,125396.0,54768.7,-1.4680799999999998,0.0225191,b,96783.1,52449.4,-1.2193399999999999,-1.03125,b,186302.0,45722.3,-2.08181,-2.98944,,,,,,,,,,,,,,,,,,,,,,,,,
1575,49974.6,1.29618,j,255552.0,129122.0,-1.30292,-0.655237,j,245280.0,78353.2,-1.8072700000000002,-3.1137,j,396412.0,55475.7,-2.65444,2.7346,j,609198.0,23780.2,-3.9360199999999996,1.86422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,53424.7,-3.08911,j,611536.0,596240.0,0.00881528,-2.23978,j,505802.0,485881.0,0.236693,1.16281,j,630722.0,193290.0,1.8509099999999998,-0.221603,b,137272.0,89156.5,0.994502,-0.0765227,j,2289390.0,59223.6,4.34769,1.23026,j,70497.2,44833.7,-1.01315,-2.7995,j,107636.0,42489.6,-1.57934,0.739196,j,48996.5,34754.4,0.867,-2.04475,j,38684.7,33491.9,0.523084,2.23198,j,59291.2,26485.2,-1.44145,-2.03726,j,155078.0,25188.9,2.50343,1.50984,,,,,,,,,,
1577,94496.1,1.0773,b,341325.0,147397.0,-1.48088,-1.46574,b,106327.0,79576.7,0.744868,-0.644412,j,198602.0,72959.3,-1.6572,2.64571,j,155094.0,46252.4,1.8792799999999998,1.86033,b,73083.9,39483.3,1.22329,-2.46245,e-,110723.0,71684.4,1.00128,2.30076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,10604.7,2.64702,b,147144.0,98921.8,0.9385120000000001,-0.519405,j,67066.8,61732.8,-0.3946,0.595449,b,62766.4,59413.7,0.295433,-2.47186,j,712591.0,58446.3,3.19213,-2.99927,j,119632.0,45076.9,1.62681,1.02588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,28186.1,0.852033,b,232071.0,75621.3,1.7839900000000002,-0.476216,j,77308.8,61029.7,0.709098,2.67679,b,135425.0,60149.8,1.44946,1.97327,j,67691.9,47332.7,0.893466,-1.97253,j,90994.8,41734.9,1.41193,-2.49095,j,346414.0,32949.7,3.04333,-0.0616281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,26372.6,-3.05235,b,284454.0,90779.5,-1.8083,-2.42042,j,286027.0,85781.7,-1.87355,0.445761,j,121412.0,74058.9,-1.07558,0.366039,j,92511.6,46894.0,-1.29738,2.66584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,45887.7,2.42311,j,171913.0,110844.0,0.9954149999999999,-0.243761,j,891875.0,89468.8,2.98977,2.01503,j,77501.2,55603.0,0.855915,-1.71712,j,111096.0,41562.2,-1.63477,-1.20628,b,61199.3,27311.7,1.44448,2.43404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,67957.0,-1.8049,j,621845.0,54621.7,-3.12323,0.273563,j,96523.0,37266.4,1.59923,2.49899,b,44903.8,30049.4,-0.944832,1.14827,j,190665.0,28884.6,2.57362,2.71905,j,355166.0,23541.7,3.4058,-1.16731,m+,56294.7,22994.8,-1.54388,0.575787,m-,20723.2,19430.3,0.362771,-2.43917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,35742.1,2.64995,b,104997.0,67535.8,-0.992293,1.40855,b,66222.3,63088.9,0.258627,1.44514,j,65397.1,61073.9,-0.36822,-0.976462,j,73942.2,51829.3,0.888366,-1.83537,j,812929.0,43064.0,3.63024,-1.51341,j,26591.4,26110.7,-0.135447,3.09075,j,165596.0,24438.6,2.5998,2.23806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,82756.9,2.77279,b,173085.0,97789.9,-1.16959,1.15952,j,90612.9,72374.7,0.683955,-0.758441,j,96123.1,53348.9,1.18299,-1.66338,j,42665.9,40543.3,0.30404200000000003,-1.8053,m-,143672.0,28682.7,-2.29427,1.74194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,36823.0,2.13091,j,748088.0,61561.3,3.1888799999999997,-0.98193,j,59213.0,57468.6,-0.20848899999999998,-1.7134,j,60032.2,57218.7,0.264365,1.40184,j,58054.4,53775.4,-0.338252,-2.69044,b,53916.2,44966.6,0.6072,0.532148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,45494.4,1.79671,j,195770.0,70241.9,-1.67707,-1.35971,b,118480.0,63882.7,1.21599,-3.01615,b,89509.6,47970.4,-1.23196,1.2096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,64602.7,-2.53284,j,109098.0,84095.2,0.73807,-0.902091,j,199366.0,73758.7,-1.64904,2.20041,b,278576.0,60232.7,-2.21168,-0.157808,j,274975.0,47120.6,-2.44932,-3.03655,e-,29755.9,28906.0,0.241903,0.858666,e+,57963.1,27451.4,-1.37905,0.709881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,10806.9,-1.8206,b,213978.0,134352.0,1.03654,-1.83896,j,184317.0,116803.0,1.02176,1.73886,j,100654.0,39714.0,1.57997,0.832119,j,53032.6,36561.2,0.9022979999999999,-1.09122,j,240443.0,33860.2,2.64771,1.0039,j,653522.0,27551.1,-3.8589300000000004,-0.307208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,126094.0,0.885853,j,405105.0,318111.0,0.715871,-1.75139,j,554153.0,150520.0,-1.9767,1.0792,j,143408.0,75971.0,-1.24827,1.21911,j,75246.8,73081.4,0.21866300000000002,2.33897,j,1534340.0,49222.4,-4.13235,2.98846,j,68383.9,43252.5,1.00068,-2.90574,m+,89617.9,73256.3,0.6564979999999999,0.273876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,81631.7,-0.189993,b,252589.0,128713.0,-1.28833,-2.06763,j,293596.0,68630.5,-2.1305099999999997,1.68705,j,71345.7,61319.2,-0.551473,1.65622,b,69711.3,31121.7,-1.43641,1.14706,j,34748.5,25734.2,-0.80184,-2.58319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,153013.0,1.5126,j,1113340.0,223689.0,2.28749,-1.14304,j,1080490.0,203064.0,2.35547,-2.52204,b,724004.0,185724.0,-2.03626,1.69423,j,185922.0,92329.1,-1.3123200000000002,-0.516687,j,353055.0,64606.4,-2.3822,0.839582,j,74164.3,49727.4,-0.941083,-3.12874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,92919.7,-3.01436,b,344324.0,196600.0,-1.14924,1.61185,b,152871.0,147720.0,-0.038885199999999995,-1.48143,j,114592.0,56286.5,-1.32282,-0.753001,j,37135.7,36709.2,-0.113476,0.936137,j,99481.2,29945.0,1.86808,-0.993446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,15231.9,3.04292,j,183805.0,107807.0,1.1136,-2.43588,b,185220.0,97268.9,1.25078,0.000619817,j,149064.0,49240.6,1.76672,1.02838,j,111756.0,35849.1,1.80272,2.09338,j,769228.0,27155.5,-4.03661,0.143256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,28039.1,-1.02813,j,870459.0,313952.0,-1.6783299999999999,-0.0456241,j,310993.0,291093.0,0.0752558,2.76663,b,607364.0,131658.0,2.2098400000000002,-1.29026,j,110837.0,105520.0,-0.297115,-0.515242,j,372860.0,83616.8,-2.17271,2.65105,j,94509.3,68593.9,0.831249,2.8883,j,138352.0,57615.1,-1.5135299999999998,2.15559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,51844.4,-1.04202,b,454664.0,127744.0,-1.94143,0.295024,j,214741.0,104003.0,1.35265,2.65591,b,270733.0,93212.1,-1.7278900000000001,-2.54297,b,139141.0,87410.6,-1.02871,-0.827452,b,69665.3,68997.7,0.0146437,1.46096,b,232125.0,68242.9,-1.8944299999999998,-1.8557,j,106887.0,63968.1,-1.09871,2.78018,j,99546.0,41580.4,-1.51689,1.70165,j,69375.8,26227.6,-1.62755,1.10895,,,,,,,,,,,,,,,,,,,,
1596,102577.0,-3.00822,j,402167.0,93362.6,-2.13962,-0.195246,j,45860.6,41867.2,0.329475,-2.5972,b,50213.6,38622.8,-0.752046,1.39278,j,37771.7,27889.4,0.817632,-0.293956,m-,56114.1,21803.6,-1.59838,2.7925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,25497.6,1.80443,j,1166600.0,222991.0,2.3378099999999997,-1.6889,j,266957.0,206601.0,-0.730698,1.74478,j,130371.0,85291.3,0.9753860000000001,-1.65808,b,232626.0,50374.9,2.20988,1.71967,j,73567.5,45194.5,-1.06745,2.75474,j,55076.0,44821.3,0.6267550000000001,1.71694,j,162809.0,41251.6,-2.04693,0.429781,j,69198.7,40931.6,1.10951,-0.365871,j,117309.0,29840.1,2.04354,-0.89796,,,,,,,,,,,,,,,,,,,,
1598,33968.0,-0.340534,j,665936.0,75703.3,2.8641799999999997,-1.00137,j,160224.0,57816.5,-1.67599,2.82601,e-,120015.0,52469.7,1.4689,1.9884,e+,66633.9,19086.8,1.92219,0.848213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,23284.9,0.565408,j,384817.0,130818.0,1.73807,-2.17825,b,215967.0,130618.0,-1.0817299999999999,1.32543,j,707872.0,50318.8,-3.33563,-1.1538,b,81070.9,37525.0,-1.4032200000000001,0.439322,j,117353.0,34620.0,-1.8902599999999998,-2.98837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,13917.5,-1.96995,b,111218.0,95715.2,-0.47780600000000006,-2.55605,j,283448.0,50197.1,-2.4154299999999997,2.67865,b,296376.0,50150.5,-2.4618700000000002,1.62666,j,289682.0,48948.5,-2.46374,-0.137619,j,62746.1,48118.0,-0.742905,0.549671,b,37340.0,35147.8,0.302861,-0.210405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,62793.6,-2.59046,j,361159.0,301401.0,-0.574263,0.60736,j,250816.0,205579.0,0.644098,-2.52307,j,181764.0,110638.0,-1.07223,2.04003,j,756935.0,63570.0,-3.16846,-0.507297,j,111178.0,46726.4,-1.50663,-0.204025,b,52775.8,45179.1,0.55761,-1.79082,j,47243.4,27884.7,1.10933,0.850628,b,29449.6,27735.2,-0.289313,2.34656,e-,109428.0,87503.6,-0.693892,-1.84562,,,,,,,,,,,,,,,,,,,,
1602,59803.2,0.932347,j,507914.0,96645.4,2.3424099999999997,-2.72524,j,69829.7,59899.9,0.560649,0.3023,b,48787.8,46868.2,-0.147324,-1.41978,j,30420.0,27102.2,-0.398244,0.167977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,199386.0,2.03891,j,436489.0,406382.0,0.291761,-0.894418,b,225623.0,213569.0,-0.295065,1.4481,b,231794.0,193795.0,-0.557349,-2.82973,b,100226.0,97768.6,0.20881799999999998,-2.532,j,111382.0,82041.9,0.818829,1.37122,b,96653.3,56050.5,1.13022,-0.920976,m-,75976.0,50570.5,-0.9645469999999999,1.85666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,27339.7,-0.026625,b,263643.0,196277.0,-0.7917850000000001,-1.05722,j,1262430.0,188165.0,-2.59081,2.33409,j,53540.9,51248.2,0.261235,0.332398,j,65207.9,34196.8,1.25203,2.74973,j,801302.0,23690.6,-4.2140699999999995,1.03148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,71873.0,1.43149,b,180858.0,126393.0,0.8883559999999999,-2.03418,b,101857.0,96682.7,0.23197399999999999,0.878781,b,176232.0,78554.6,-1.44389,-1.70497,j,140906.0,64019.0,-1.42159,2.43762,j,60104.9,58670.0,0.09933550000000001,-0.999742,b,59783.4,55308.3,-0.374857,2.29781,j,49045.3,48371.4,-0.0961583,-0.279101,b,43959.5,42859.1,0.21532600000000002,-1.89372,j,592242.0,36963.2,3.46604,1.47887,j,31961.1,27913.2,0.527229,1.43023,m-,28875.2,20072.6,0.905285,-2.85488,,,,,,,,,,
1606,56358.2,1.56521,b,125201.0,110086.0,0.470365,-0.500894,b,75891.9,74396.7,-0.16989100000000001,2.73003,j,64353.4,51646.3,-0.626026,-2.85509,j,53132.2,32652.3,-1.06846,-1.28305,m-,37059.2,11178.1,-1.8681400000000001,-1.71203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,81983.7,-0.108073,b,76927.2,75810.3,-0.030519799999999996,-1.71358,j,45803.2,42916.4,-0.348595,-2.94052,j,60440.3,40482.7,-0.9453360000000001,1.63832,j,126607.0,39147.6,-1.83792,1.32896,j,201606.0,28836.2,-2.6318799999999998,2.16932,j,26926.5,25604.1,0.262755,1.42578,m+,71386.5,71133.1,-0.0843831,-0.153767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,52558.8,0.769673,j,163568.0,136660.0,0.608426,-1.03828,j,223792.0,112405.0,1.30884,2.19355,b,56857.7,54661.4,-0.00681991,1.09066,j,1409450.0,52321.4,3.98633,-2.60882,e+,67737.0,36589.1,1.2264899999999999,-2.54363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,3012.0,-1.77769,b,66362.2,65365.8,0.141952,-1.50187,j,97341.6,64672.3,0.962792,1.40476,b,211162.0,58710.5,1.9519400000000002,-1.31703,j,47879.6,43497.1,-0.38198699999999997,0.916532,j,154784.0,32507.2,2.24118,2.75609,b,32300.9,26349.0,0.6467689999999999,2.60493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,147138.0,2.44538,j,210055.0,126761.0,1.08884,-0.0558899,j,520078.0,116144.0,-2.17843,-0.723685,j,85417.0,84305.5,0.101483,-2.956,b,52170.7,40618.5,-0.710803,-1.54794,j,55079.6,38110.6,0.896697,2.32926,j,35154.7,33728.5,-0.182623,-0.441646,j,658791.0,32595.9,-3.6987,-2.95804,j,48515.5,29422.3,-1.0735700000000001,2.46953,m-,32228.6,30586.4,-0.32622199999999996,2.55526,,,,,,,,,,,,,,,,,,,,
1611,41319.3,1.03173,j,212425.0,191518.0,-0.348491,2.12161,j,120219.0,119802.0,-0.0320287,-1.11211,j,153231.0,107568.0,-0.884387,-1.77552,j,91203.4,87983.3,0.142769,0.524682,j,1597120.0,63906.8,-3.9112199999999997,-0.270784,b,123852.0,62601.3,-1.30176,-2.65567,j,355457.0,51080.8,-2.62767,-2.15473,b,78120.8,49975.6,-1.01239,0.770839,b,137224.0,45136.4,1.7727700000000002,-1.63673,j,204447.0,44371.5,-2.2063599999999997,1.54233,j,25900.1,24328.0,-0.34007,1.38195,,,,,,,,,,
1612,119324.0,2.16424,b,180326.0,98180.8,-1.20702,-2.16054,b,97162.5,86571.8,-0.462743,-0.975767,j,444827.0,72766.9,-2.49645,0.747901,e-,47003.3,26707.3,-1.1657,-0.0310147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,25360.7,-2.62404,b,494850.0,108723.0,-2.19544,-2.48479,b,427556.0,80187.0,-2.35689,-0.0570614,j,215644.0,66175.1,-1.84643,2.90923,j,125295.0,53882.0,-1.4849,-0.372873,j,242864.0,52351.0,-2.21276,1.01943,j,84910.2,40040.3,1.37198,0.993446,j,676869.0,33440.2,3.70016,-2.9671,j,42847.1,26437.2,-1.05964,0.910849,,,,,,,,,,,,,,,,,,,,,,,,,
1614,25649.3,-1.46894,j,144192.0,140131.0,-0.0774612,2.41736,j,417325.0,136825.0,1.7773,0.722708,j,123272.0,118879.0,0.245185,-0.208077,j,220287.0,104042.0,1.37879,-1.8359,j,80741.3,65440.0,-0.664754,2.99091,j,54170.9,49556.8,0.37635599999999997,-2.21877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,85488.1,1.04163,b,100751.0,88621.6,0.501951,-0.530449,j,1302510.0,71542.3,3.5941199999999998,-3.06779,j,87778.2,52214.6,-1.10064,-2.13174,j,289172.0,40099.3,2.66368,0.228639,j,223408.0,38414.9,2.4456900000000004,-2.93719,e-,34199.1,20572.2,1.0954,-2.74909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,57379.6,-2.0531,j,209803.0,204994.0,-0.11458800000000001,1.94024,j,148265.0,123537.0,0.6171220000000001,-0.134145,b,95528.8,93729.0,0.08607039999999999,-2.49565,j,139505.0,43236.3,1.8371,1.532,j,60029.1,41217.0,0.9093120000000001,-1.85464,b,43864.6,37875.4,-0.429208,-1.04055,j,844862.0,32574.6,3.9483900000000003,-0.810911,j,98290.3,26372.7,1.9876,-2.59331,,,,,,,,,,,,,,,,,,,,,,,,,
1617,55353.0,2.38241,j,202361.0,110869.0,1.1977200000000001,-0.680232,j,629209.0,72688.0,2.84765,1.98014,j,280354.0,56275.0,2.28843,-2.97117,j,50179.5,40282.7,0.684254,-0.165763,j,161486.0,24089.6,-2.58943,0.500393,j,221475.0,23772.2,2.9214700000000002,-1.84699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,87529.4,-2.18201,j,949287.0,91024.3,-3.03534,1.30382,j,227943.0,25650.5,-2.87427,0.089976,m-,12785.9,12440.5,-0.23495700000000003,-1.29344,m+,31862.1,10818.0,-1.7432,-0.215741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,137356.0,-1.6325,j,295888.0,171068.0,1.1360700000000001,1.8784,b,180264.0,75968.0,-1.5061,-1.89426,j,82648.6,70757.1,-0.567512,1.05907,j,1082600.0,68265.8,-3.45581,0.146346,j,105494.0,67459.0,-1.01349,1.99144,j,57955.9,49985.5,0.49875699999999995,-1.56229,j,356703.0,33197.5,-3.06508,-1.48416,m-,105291.0,23813.5,-2.1665799999999997,-1.53096,,,,,,,,,,,,,,,,,,,,,,,,,
1620,59903.3,0.756802,b,663267.0,513266.0,0.729946,-1.43582,j,201382.0,195785.0,0.152601,2.70636,j,399286.0,170139.0,1.49403,2.10316,j,172257.0,138722.0,0.674247,3.13844,j,71726.7,70103.1,0.063443,-0.952792,j,374722.0,67549.9,-2.39752,1.67353,b,51677.3,49240.8,0.216489,1.10747,e+,361169.0,298018.0,-0.640022,0.681088,,,,,,,,,,,,,,,,,,,,,,,,,
1621,91008.2,1.50075,j,153357.0,61613.0,-1.55736,-1.47326,j,255710.0,33233.6,-2.72896,-0.70203,j,184660.0,32560.9,-2.42048,-2.75268,j,537687.0,31690.7,3.5234699999999997,-0.957333,j,57973.2,23432.6,-1.5467899999999999,2.38947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,28611.9,-1.21803,j,132266.0,124171.0,-0.317447,-3.01062,b,96627.4,96370.6,-0.0594056,0.68383,j,57236.2,56403.3,-0.142369,-0.434685,b,92794.3,56010.3,1.07876,-1.49045,b,78240.3,54565.7,-0.891122,1.57597,m+,47665.8,36142.2,0.7787189999999999,0.134062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,45876.2,-2.21673,b,100351.0,91917.4,-0.41856099999999996,1.72338,j,597181.0,69632.8,-2.83854,-1.42809,e-,52902.8,52735.2,-0.0797063,0.71175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,49576.0,-1.45271,b,336809.0,140649.0,-1.51007,-0.417138,j,120286.0,117655.0,0.169377,1.71927,j,129607.0,116086.0,0.458686,2.90016,j,180670.0,95197.7,-1.2523600000000001,0.620451,j,120022.0,94167.4,0.7167140000000001,-2.63629,j,41923.8,37378.3,-0.461029,-2.26011,j,36916.6,33833.4,0.355446,-1.51596,j,119058.0,28323.4,2.1125599999999998,0.622771,j,1090000.0,26258.1,-4.41895,-0.784511,j,28914.6,26164.8,-0.43406000000000006,2.95991,m-,65925.9,58973.5,-0.480922,-1.40784,,,,,,,,,,
1625,11793.5,-3.06849,b,125353.0,118202.0,0.32548499999999997,-0.471373,b,212001.0,95409.3,-1.43507,2.38719,j,84962.5,62511.3,0.812307,0.906352,b,68222.1,62478.0,-0.419343,-2.05241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,12995.8,-2.38258,j,163156.0,110146.0,-0.9420350000000001,-0.953695,j,75954.2,71812.4,-0.324677,2.15676,j,165669.0,63689.3,-1.6017700000000001,2.56288,b,200730.0,56326.0,-1.9420400000000002,0.574487,b,67980.5,30590.3,-1.43099,-2.74809,j,1317640.0,24528.9,4.6768,-0.648858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,47437.5,2.98433,j,854084.0,151096.0,-2.41684,-0.0801401,b,246519.0,52246.5,2.23225,-1.88409,j,261258.0,43930.5,2.4677700000000002,3.02639,j,85668.2,42369.3,1.31922,2.23286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,55930.3,0.563261,b,163545.0,117383.0,-0.8331049999999999,-1.9668,j,211032.0,85843.6,-1.5483799999999999,1.42948,j,31678.6,26819.7,-0.5102979999999999,1.52037,j,90311.7,24942.4,-1.9583099999999998,-2.94822,j,64990.8,23768.6,-1.6546900000000002,-1.40798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,6738.08,0.682851,j,103125.0,60745.8,-1.1152,-2.635,b,57940.7,37588.3,-0.9888469999999999,0.897869,j,30987.3,26502.3,0.550978,-1.86399,b,27257.9,24970.8,-0.410391,0.456628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,41064.6,-0.0921076,b,406016.0,122347.0,1.8664900000000002,-2.7879,b,99456.2,63989.2,1.00329,-0.0290397,j,152697.0,59875.2,1.58454,1.65097,j,111884.0,59832.6,1.23365,-2.1529,j,357665.0,46467.9,2.72935,0.207078,j,41604.5,41310.0,0.053796300000000005,2.15233,j,35458.0,30879.7,-0.52577,0.283751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,121314.0,-2.24133,j,101573.0,93506.3,0.36101700000000003,1.23247,j,71155.8,68155.0,-0.236447,1.71461,j,141800.0,45485.7,-1.80075,-0.673812,j,86453.4,40969.4,1.37,0.65622,j,49253.5,39398.0,0.692922,-1.56853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,23781.5,2.16421,j,139933.0,139035.0,-0.06408530000000001,-0.567595,j,119586.0,110849.0,-0.379477,-2.56904,j,205128.0,78557.1,-1.6075700000000002,2.08557,j,70879.1,60713.5,-0.514444,2.26187,j,140304.0,57045.6,-1.54663,-1.60032,j,269179.0,55796.3,-2.25473,0.678892,j,84180.2,34425.4,-1.5402799999999999,1.0405,j,78611.1,23458.7,-1.87306,-0.281609,,,,,,,,,,,,,,,,,,,,,,,,,
1633,112892.0,-1.95285,b,677256.0,331019.0,-1.32756,0.242623,b,199179.0,139732.0,-0.875725,2.28767,j,175338.0,90648.3,-1.27183,1.22057,b,300634.0,75679.5,-2.05449,-2.16923,j,1200010.0,66717.8,3.5819099999999997,-2.64989,j,46758.9,45169.1,-0.213533,-1.24523,b,43662.7,40223.6,-0.331302,0.284478,j,76724.3,27605.6,-1.6755099999999998,1.93752,e-,305674.0,183590.0,-1.09735,-2.52483,,,,,,,,,,,,,,,,,,,,
1634,72468.7,0.470888,b,577841.0,542237.0,0.26923600000000003,0.659096,j,257287.0,255011.0,0.0631861,-2.34464,j,242406.0,225638.0,-0.29244699999999996,-2.91026,j,381032.0,104365.0,-1.9641,-2.66175,j,100354.0,99203.4,0.11783699999999998,-0.941066,j,94539.6,34388.4,1.6669,-1.65302,j,31142.2,29874.2,0.0806694,2.10479,j,258522.0,24992.1,3.02705,-2.8079,,,,,,,,,,,,,,,,,,,,,,,,,
1635,69626.4,2.63624,j,1651270.0,336031.0,-2.27402,2.12726,j,254392.0,210608.0,0.596821,-1.10394,j,698468.0,174512.0,-2.06367,0.48597,j,1038360.0,146496.0,2.6461799999999998,-1.80646,j,86914.7,75215.6,-0.48719799999999996,-0.726924,j,253879.0,69613.0,1.96668,-0.564018,b,271639.0,59248.3,-2.2029799999999997,-2.62057,j,47498.9,45559.3,0.21156399999999997,2.27861,j,131044.0,37650.3,1.91815,-1.97288,j,68654.5,36511.4,-1.24221,1.68201,j,43170.8,24005.1,-1.17955,-0.142212,j,30631.5,23740.0,0.7365189999999999,2.64437,,,,,
1636,16035.1,-2.98451,b,524278.0,89345.5,-2.45435,1.3289,b,487133.0,79923.7,-2.49339,-2.16884,j,365455.0,47122.2,-2.73668,0.518917,b,103836.0,39626.4,-1.61362,-2.631,j,41403.9,29615.3,-0.840669,0.610335,j,54650.2,24941.2,-1.4155,-1.07724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,24458.4,-2.99564,b,98397.7,64032.5,-0.983281,-0.0553406,j,62817.2,56422.1,-0.43586499999999995,2.62414,j,34534.0,32996.6,-0.270025,-0.864664,j,47759.5,32368.4,-0.934841,-2.34493,j,247447.0,25776.2,2.95182,1.9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,174476.0,-2.45593,j,680839.0,376450.0,-1.17506,-0.104621,j,317391.0,308837.0,0.13189,-2.64455,j,1712080.0,234936.0,2.67427,1.28938,b,204100.0,89176.5,1.4683,1.61389,j,406085.0,67493.1,-2.48028,3.08806,j,207665.0,59428.1,-1.9229900000000002,0.711125,j,157147.0,38867.6,-2.07396,-1.32172,j,340007.0,33181.6,3.0176,-1.63313,,,,,,,,,,,,,,,,,,,,,,,,,
1639,31347.0,2.58132,j,95890.0,71298.3,-0.802167,1.23887,b,68989.4,53274.2,-0.7031189999999999,-2.67121,b,139674.0,46939.9,-1.75174,-1.46413,j,46597.5,31567.3,0.9310930000000001,-2.03116,g,108714.0,34626.4,-1.81086,0.73559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,29633.7,2.24393,j,116653.0,115280.0,0.134876,-0.13743,b,74959.9,65529.9,-0.50656,-2.27418,b,83096.4,54367.1,0.979276,-2.61605,j,46676.6,27716.0,1.10456,1.51192,e+,47013.4,45621.8,-0.246365,2.09252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
